,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Current Debt And Capital Lease Obligation,2245088000.0,3396164000.0,4556738000.0,3675024000.0,
Current Capital Lease Obligation,1014813000.0,944326000.0,676864000.0,471956000.0,
Current Debt,1230275000.0,2451838000.0,3879874000.0,3203068000.0,
Other Current Borrowings,1230275000.0,2451838000.0,3879874000.0,3203068000.0,
Current Notes Payable,0.0,,,,
Pensionand Other Post Retirement Benefit Plans Current,95276000.0,86423000.0,64367000.0,54354000.0,
Payables And Accrued Expenses,16257286000.0,14161592000.0,15372410000.0,15294403000.0,
Current Accrued Expenses,1557051000.0,984457000.0,720799000.0,900394000.0,
Payables,14700235000.0,13177135000.0,14651611000.0,14394009000.0,
Other Payable,,,,,1452637000.0
Total Tax Payable,1141951000.0,585129000.0,522846000.0,454038000.0,
Accounts Payable,13558284000.0,12592006000.0,14128765000.0,13939971000.0,
Total Assets,62675076000.0,57272090000.0,57854447000.0,55903387000.0,
Total Non Current Assets,31844591000.0,31317828000.0,31350101000.0,29660264000.0,
Other Non Current Assets,2491374000.0,2499481000.0,2352154000.0,2041559000.0,
Non Current Deferred Assets,2331012000.0,2113108000.0,2566461000.0,2941270000.0,
Non Current Deferred Taxes Assets,2331012000.0,2113108000.0,2566461000.0,2941270000.0,
Non Current Note Receivables,8035000.0,1530000.0,11092000.0,29168000.0,
Non Current Accounts Receivable,4568066000.0,5006637000.0,5177151000.0,4992261000.0,
Financial Assets,251570000.0,529830000.0,10283000.0,10804000.0,
Investments And Advances,453094000.0,417890000.0,507466000.0,454526000.0,
Other Investments,584000.0,761000.0,583000.0,7113000.0,
Investmentin Financial Assets,323811000.0,319995000.0,406402000.0,447413000.0,
Available For Sale Securities,323811000.0,319995000.0,406402000.0,447413000.0,
Long Term Equity Investment,128699000.0,97134000.0,100481000.0,,
Investments In Other Ventures Under Equity Method,128699000.0,97134000.0,,,
Investmentsin Associatesat Cost,,97134000.0,100481000.0,,
Goodwill And Other Intangible Assets,6673211000.0,6140438000.0,6434610000.0,6149814000.0,
Other Intangible Assets,2901949000.0,2749500000.0,2960507000.0,2724631000.0,
Goodwill,3771262000.0,3390938000.0,3474103000.0,3425183000.0,
Net PPE,15068229000.0,14608914000.0,14290884000.0,13040862000.0,
Accumulated Depreciation,-12087658000.0,-11059308000.0,-10753843000.0,-9412168000.0,
Gross PPE,27155887000.0,25668222000.0,25044727000.0,22453030000.0,
Construction In Progress,665340000.0,486886000.0,1127029000.0,1177834000.0,
Machinery Furniture Equipment,11735676000.0,11167311000.0,10545319000.0,9270529000.0,
Buildings And Improvements,13970153000.0,13283922000.0,12620828000.0,11294650000.0,
Land And Improvements,784718000.0,730103000.0,751551000.0,710017000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,30830485000.0,25954262000.0,26504346000.0,26243123000.0,
Other Current Assets,243643000.0,142527000.0,84795000.0,80785000.0,
Hedging Assets Current,63033000.0,109222000.0,120865000.0,134551000.0,
Assets Held For Sale Current,3445000.0,7204000.0,21909000.0,16628000.0,
Restricted Cash,276025000.0,13814000.0,0.0,24963000.0,
Prepaid Assets,290759000.0,289549000.0,297058000.0,400679000.0,
Inventory,9572635000.0,9331054000.0,11812442000.0,12554791000.0,
Inventories Adjustments Allowances,-115546000.0,-129848000.0,-205313000.0,-141243000.0,
Other Inventories,3149614000.0,2928757000.0,3493332000.0,3158361000.0,
Finished Goods,3574304000.0,3564379000.0,4885465000.0,4914882000.0,
Work In Process,409037000.0,378788000.0,435018000.0,272997000.0,
Raw Materials,2555226000.0,2588978000.0,3203940000.0,4349794000.0,
Receivables,8321501000.0,6348350000.0,5617975000.0,5155051000.0,
Taxes Receivable,2214186000.0,1517548000.0,1402868000.0,1047895000.0,
Notes Receivable,32302000.0,64731000.0,27351000.0,68001000.0,
Accounts Receivable,6075013000.0,4766071000.0,4187756000.0,4039155000.0,
Cash Cash Equivalents And Short Term Investments,12059444000.0,9712542000.0,8549302000.0,7875675000.0,
Other Short Term Investments,894080000.0,447878000.0,418373000.0,346855000.0,
Cash And Cash Equivalents,11165364000.0,9264664000.0,8130929000.0,7528820000.0,
Cash Equivalents,9787002000.0,7657407000.0,6265852000.0,5335312000.0,
Cash Financial,1378362000.0,1607257000.0,1865077000.0,2193508000.0,
