,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Pensionand Other Post Retirement Benefit Plans Current,50755000.0,46916000.0,44013000.0,35344000.0,
Current Provisions,45042000.0,27394000.0,31448000.0,17257000.0,
Payables,1513248000.0,1192685000.0,1466220000.0,1104864000.0,
Other Payable,249727000.0,286739000.0,444731000.0,231011000.0,
Dividends Payable,,45702000.0,55801000.0,33151000.0,54736000.0
Total Tax Payable,43915000.0,28822000.0,18766000.0,3412000.0,
Accounts Payable,1219606000.0,877124000.0,1002723000.0,870441000.0,
Total Assets,5569521000.0,4888285000.0,4987382000.0,3555796000.0,
Total Non Current Assets,1492738000.0,1274535000.0,1165384000.0,600508000.0,
Other Non Current Assets,783000.0,6539000.0,6204000.0,2699000.0,
Non Current Deferred Taxes Assets,83447000.0,66539000.0,29944000.0,20157000.0,
Other Investments,,,,3810000.0,3230000.0
Investmentin Financial Assets,10833000.0,9771000.0,10008000.0,10119000.0,
Available For Sale Securities,10833000.0,9771000.0,10008000.0,10119000.0,
Long Term Equity Investment,5849000.0,3739000.0,5169000.0,3810000.0,
Investments In Other Ventures Under Equity Method,5849000.0,3739000.0,5169000.0,3810000.0,
Investmentsin Subsidiariesat Cost,,3739000.0,5169000.0,3810000.0,3230000.0
Goodwill And Other Intangible Assets,584809000.0,539556000.0,514951000.0,172912000.0,
Other Intangible Assets,306375000.0,259395000.0,246317000.0,84048000.0,
Goodwill,278434000.0,280161000.0,268634000.0,88864000.0,
Net PPE,703527000.0,617996000.0,522259000.0,380928000.0,
Accumulated Depreciation,-247859000.0,-209565000.0,-160849000.0,-123206000.0,
Gross PPE,951386000.0,827561000.0,683108000.0,504134000.0,
Construction In Progress,32061000.0,127410000.0,138230000.0,57763000.0,
Other Properties,145451000.0,107653000.0,97192000.0,57787000.0,
Machinery Furniture Equipment,385138000.0,314472000.0,253912000.0,208860000.0,
Buildings And Improvements,300079000.0,189117000.0,104865000.0,104813000.0,
Land And Improvements,88657000.0,88909000.0,88909000.0,74911000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4076783000.0,3613750000.0,3821998000.0,2955288000.0,
Other Current Assets,40784000.0,34839000.0,21040000.0,14634000.0,
Hedging Assets Current,28815000.0,0.0,5078000.0,4835000.0,
Restricted Cash,,,,,1163000.0
Prepaid Assets,35855000.0,29064000.0,38676000.0,81830000.0,
Inventory,1736867000.0,1138488000.0,1294595000.0,1213608000.0,
Inventories Adjustments Allowances,-79935000.0,-100400000.0,-85760000.0,-26970000.0,
Other Inventories,245269000.0,433863000.0,371647000.0,411761000.0,
Finished Goods,742555000.0,385885000.0,439652000.0,411614000.0,
Work In Process,86517000.0,83246000.0,64102000.0,48131000.0,
Raw Materials,742461000.0,335894000.0,504954000.0,369072000.0,
Other Receivables,,34839000.0,21040000.0,14634000.0,7083000.0
Taxes Receivable,133012000.0,154276000.0,92153000.0,60243000.0,
Accounts Receivable,1213341000.0,950998000.0,809169000.0,634869000.0,
Cash Cash Equivalents And Short Term Investments,888109000.0,1306085000.0,1561287000.0,945269000.0,
Other Short Term Investments,140000.0,2916000.0,4461000.0,4411000.0,
Cash And Cash Equivalents,887969000.0,1303169000.0,1556826000.0,940858000.0,
Cash Equivalents,825562000.0,1209148000.0,1498390000.0,893238000.0,
Cash Financial,62407000.0,94021000.0,58436000.0,47620000.0,
