,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Hedging Assets Current,692660000.0,373606000.0,501355000.0,690333000.0,
Assets Held For Sale Current,4502102000.0,3187141000.0,688359000.0,387690000.0,
Restricted Cash,508734000.0,447688000.0,3098401000.0,2710165000.0,
Inventory,441471000.0,426690000.0,429310000.0,1115468000.0,
Other Inventories,,,429310000.0,627573000.0,509991000.0
Raw Materials,,,0.0,487895000.0,428340000.0
Receivables,20479603000.0,21816434000.0,18429902000.0,16389923000.0,
Other Receivables,721683000.0,871558000.0,707875000.0,443142000.0,
Taxes Receivable,2831414000.0,4207227000.0,2885138000.0,2243683000.0,
Loans Receivable,475459000.0,367741000.0,692839000.0,1251766000.0,
Accounts Receivable,5911477000.0,5210482000.0,4794924000.0,5094976000.0,
Allowance For Doubtful Accounts Receivable,-3565446000.0,-2911525000.0,-2142074000.0,-529215000.0,
Gross Accounts Receivable,9476923000.0,8122007000.0,6936998000.0,5624191000.0,
Cash Cash Equivalents And Short Term Investments,35524360000.0,18966542000.0,22932780000.0,15667864000.0,
Other Short Term Investments,8951838000.0,5920171000.0,12193654000.0,15475205000.0,
Cash And Cash Equivalents,26572522000.0,13046371000.0,10739126000.0,192659000.0,
Cash Equivalents,26392615000.0,12995101000.0,10679687000.0,107051000.0,
Cash Financial,179907000.0,51270000.0,59439000.0,85608000.0,
