,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Non Current Prepaid Assets,10714000.0,0.0,0.0,158885000.0,
Non Current Deferred Taxes Assets,1054977000.0,538830000.0,500225000.0,96718000.0,
Financial Assets,35607000.0,61894000.0,7613000.0,0.0,
Investmentin Financial Assets,3221519000.0,2304150000.0,0.0,,
Held To Maturity Securities,,0.0,0.0,,
Available For Sale Securities,3221519000.0,2304150000.0,,,
Long Term Equity Investment,,0.0,0.0,0.0,
Investmentsin Subsidiariesat Cost,,0.0,0.0,0.0,
Investment Properties,1600000.0,1600000.0,593549000.0,158885000.0,
Goodwill And Other Intangible Assets,8695830000.0,7021490000.0,2997516000.0,1495112000.0,
Other Intangible Assets,8695830000.0,7021490000.0,2997516000.0,1495112000.0,
Net PPE,19325868000.0,6190464000.0,2276946000.0,973503000.0,
Accumulated Depreciation,-4157406000.0,-1334326000.0,-1069764000.0,-715886000.0,
Gross PPE,23483274000.0,7524790000.0,2276946000.0,1689389000.0,
Construction In Progress,5522741000.0,1162757000.0,242911000.0,,
Other Properties,9204167000.0,1665257000.0,2276946000.0,1680453000.0,
Machinery Furniture Equipment,4154952000.0,3173935000.0,1022108000.0,16554000.0,
Buildings And Improvements,9838000.0,15190000.0,18241000.0,8936000.0,
Land And Improvements,19112000.0,16908000.0,16908000.0,,
Properties,4572464000.0,1490743000.0,730775000.0,0.0,
Current Assets,9205489000.0,3965496000.0,1570700000.0,2713458000.0,
Other Current Assets,113860000.0,8926000.0,837000.0,8028000.0,
Hedging Assets Current,67899000.0,40817000.0,15934000.0,0.0,
Assets Held For Sale Current,169223000.0,0.0,0.0,,0.0
Restricted Cash,30622000.0,287215000.0,0.0,,
Prepaid Assets,347376000.0,223134000.0,270389000.0,11347000.0,
Inventory,940407000.0,814819000.0,187472000.0,16622000.0,
Finished Goods,,498498000.0,123675000.0,0.0,
Raw Materials,,316321000.0,63797000.0,16622000.0,
Other Receivables,526948000.0,,,,
Taxes Receivable,1021058000.0,159898000.0,41021000.0,54803000.0,
Accounts Receivable,337409000.0,522022000.0,223252000.0,114559000.0,
Cash Cash Equivalents And Short Term Investments,5650687000.0,1908665000.0,831795000.0,2508099000.0,
Other Short Term Investments,2478729000.0,154559000.0,31353000.0,2389374000.0,
Cash And Cash Equivalents,3171958000.0,1754106000.0,800442000.0,118725000.0,
Cash Equivalents,2879026000.0,1750926000.0,794175000.0,0.0,
Cash Financial,292932000.0,3180000.0,6267000.0,118725000.0,
