,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Properties,0.0,0.0,0.0,0.0,
Current Assets,105823287794.4,78798137343.2,80457694791.6,83914206000.0,
Other Current Assets,1785303517.8,1568525120.8,1690393328.4,1927978000.0,
Hedging Assets Current,522088261.2,426086694.0,448881342.0,468292000.0,
Restricted Cash,844026618.6,642859725.2,688519150.2,1245354000.0,
Inventory,40943591950.8,33066710375.6,38361339206.4,33951101000.0,
Other Inventories,9940265540.7,8309420939.6,9841156306.8,33951101000.0,
Finished Goods,18655822831.8,15027734818.8,17430756798.0,16871878000.0,
Work In Process,3041095513.5,2844149915.2,2767068725.4,2042101000.0,
Raw Materials,9306408064.8,6885404702.0,8322357376.2,7628030000.0,
Receivables,27030732181.2,20917175523.2,25909299922.8,23082331000.0,
Taxes Receivable,3941732995.2,4460673184.0,5402550547.8,3204923000.0,
Accounts Receivable,23088999186.0,16456502339.2,20506749375.0,19877408000.0,
Allowance For Doubtful Accounts Receivable,-575930081.1,-440369661.6,-473860909.2,-484803000.0,
Gross Accounts Receivable,23664929267.1,16896872000.8,20980610284.2,20362211000.0,
Cash Cash Equivalents And Short Term Investments,34697545264.8,22176779904.4,13359261841.8,23239150000.0,
Cash And Cash Equivalents,34697545264.8,22176779904.4,13359261841.8,23239150000.0,
Cash Equivalents,21113027265.0,13291473399.6,7306100382.0,5951798000.0,
Cash Financial,13584517999.8,8885306504.8,6053161459.8,17287352000.0,
