,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Restricted Cash,316583000.0,172482000.0,153326000.0,98787000.0,
Prepaid Assets,219082000.0,234127000.0,207539000.0,514229000.0,
Inventory,499822000.0,416519000.0,246925000.0,,
Other Receivables,21764000.0,7977000.0,4829000.0,8894000.0,
Taxes Receivable,489952000.0,321952000.0,316265000.0,192816000.0,
Accounts Receivable,2245249000.0,2387789000.0,3159577000.0,1396635000.0,
Allowance For Doubtful Accounts Receivable,-20624000.0,-14966000.0,-36925000.0,-24474000.0,
Gross Accounts Receivable,2265873000.0,2402755000.0,3196502000.0,1421109000.0,
Cash Cash Equivalents And Short Term Investments,6392287000.0,7004155000.0,8123387000.0,5680618000.0,
Other Short Term Investments,2204382000.0,2455438000.0,2894314000.0,1087018000.0,
Cash And Cash Equivalents,4187905000.0,4548717000.0,5229073000.0,4593600000.0,
Cash Equivalents,3782286000.0,4165874000.0,4899018000.0,4199479000.0,
Cash Financial,405619000.0,382843000.0,330055000.0,394121000.0,
