,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Duefrom Related Parties Non Current,202826000.0,88620000.0,241001000.0,318211000.0,
Non Current Accounts Receivable,3181887000.0,2819936000.0,3027159000.0,3413024000.0,
Financial Assets,2893987000.0,2344400000.0,3065054000.0,4538048000.0,
Investments And Advances,21850485000.0,29793935000.0,34006250000.0,12120477000.0,
Other Investments,21224000000.0,,,,
Investmentin Financial Assets,626875000.0,440124000.0,19870951000.0,403747000.0,
Available For Sale Securities,626875000.0,440124000.0,19870951000.0,403747000.0,
Long Term Equity Investment,21223610000.0,29353811000.0,14135299000.0,11716730000.0,
Investmentsin Joint Venturesat Cost,10545044000.0,11742442000.0,11221356000.0,10936663000.0,
Investmentsin Associatesat Cost,10678566000.0,17611369000.0,2913943000.0,780067000.0,
Investment Properties,16818919000.0,15976126000.0,14103060000.0,3886696000.0,
Goodwill And Other Intangible Assets,26330785000.0,22650287000.0,22121942000.0,17781498000.0,
Other Intangible Assets,24745764000.0,21258313000.0,20661870000.0,16648681000.0,
Goodwill,1585021000.0,1391974000.0,1460072000.0,1132817000.0,
Net PPE,32977767000.0,30753492000.0,26961305000.0,24595820000.0,
Accumulated Depreciation,-17453651000.0,-12396903000.0,-10310889000.0,-8812626000.0,
Gross PPE,50431418000.0,43150395000.0,37272194000.0,24595820000.0,
Leases,646024000.0,517089000.0,453718000.0,254883000.0,
Construction In Progress,7080796000.0,4785955000.0,4315087000.0,3244653000.0,
Other Properties,25791116000.0,23742441000.0,19367064000.0,24595820000.0,
Machinery Furniture Equipment,14345384000.0,11887325000.0,11000922000.0,10910689000.0,
Land And Improvements,2568098000.0,2217585000.0,2135403000.0,2001165000.0,
Properties,,,,,262442000.0
Current Assets,30774403000.0,28610189000.0,25577934000.0,27293183000.0,
Other Current Assets,629426000.0,722386000.0,560080000.0,348658000.0,
Hedging Assets Current,905341000.0,202399000.0,1086698000.0,194878000.0,
Assets Held For Sale Current,978788000.0,2138165000.0,40383000.0,0.0,
Restricted Cash,28006000.0,7860000.0,8024000.0,0.0,
Inventory,2072905000.0,1792714000.0,1869059000.0,1149304000.0,
Other Inventories,7426000.0,43266000.0,43359000.0,27809000.0,
Finished Goods,1664235000.0,1254818000.0,1504134000.0,814320000.0,
Raw Materials,401244000.0,494630000.0,321566000.0,307175000.0,
Receivables,5760832000.0,5472534000.0,6051588000.0,4563450000.0,
Other Receivables,153548000.0,255777000.0,161147000.0,519965000.0,
Duefrom Related Parties Current,197063000.0,251471000.0,235541000.0,98280000.0,
Taxes Receivable,1679857000.0,1634798000.0,1884992000.0,1364429000.0,
Accounts Receivable,3730364000.0,3330488000.0,3769908000.0,2580776000.0,
Cash Cash Equivalents And Short Term Investments,20399105000.0,18274131000.0,15962102000.0,21036893000.0,
Other Short Term Investments,3495563000.0,3615650000.0,2660386000.0,4862763000.0,
Cash And Cash Equivalents,16903542000.0,14658481000.0,13301716000.0,16174130000.0,
Cash Equivalents,15459411000.0,14017991000.0,12019699000.0,13481291000.0,
Cash Financial,1444131000.0,640490000.0,1282017000.0,2692839000.0,
