,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Long Term Provisions,945654000.0,857677000.0,766386000.0,199267000.0,
Current Liabilities,6261203000.0,3867545000.0,3475280000.0,1129456000.0,
Other Current Liabilities,52007000.0,30107000.0,7879000.0,32722000.0,
Current Deferred Taxes Liabilities,473481000.0,0.0,,,
Current Debt And Capital Lease Obligation,4866537000.0,3253975000.0,2821190000.0,624954000.0,
Current Capital Lease Obligation,3770000.0,8816000.0,11044000.0,9196000.0,
Current Debt,4862767000.0,3245159000.0,2810146000.0,615758000.0,
Pensionand Other Post Retirement Benefit Plans Current,68154000.0,56171000.0,35211000.0,43860000.0,
Current Provisions,,18412000.0,16075000.0,15007000.0,15443000.0
Payables,719206000.0,455612000.0,494680000.0,316621000.0,
Dividends Payable,,,0.0,152000.0,152000.0
Total Tax Payable,64317000.0,47613000.0,10473000.0,11605000.0,
Accounts Payable,654889000.0,407999000.0,484207000.0,304864000.0,
Total Assets,1627102000.0,1784257000.0,1988597000.0,3066448000.0,
Total Non Current Assets,1229175000.0,1395959000.0,1418634000.0,1977919000.0,
Other Non Current Assets,50603000.0,51532000.0,51728000.0,71074000.0,
Defined Pension Benefit,0.0,0.0,0.0,0.0,
Non Current Prepaid Assets,5454000.0,7559000.0,6899000.0,8807000.0,
Other Investments,25701000.0,2815000.0,2608000.0,2513000.0,
Investmentin Financial Assets,,,41000.0,4321000.0,13459000.0
Investment Properties,,2815000.0,2608000.0,,
Goodwill And Other Intangible Assets,3391000.0,4565000.0,5891000.0,6119000.0,
Other Intangible Assets,3391000.0,4565000.0,5891000.0,6119000.0,
Net PPE,931674000.0,1015517000.0,1109627000.0,1135882000.0,
Accumulated Depreciation,-2944000.0,-5129000.0,0.0,,
Gross PPE,934618000.0,1020646000.0,1109627000.0,1135882000.0,
Construction In Progress,186066000.0,192313000.0,178932000.0,165226000.0,
Other Properties,11996000.0,17326000.0,20259000.0,18988000.0,
Machinery Furniture Equipment,434553000.0,513766000.0,602246000.0,642079000.0,
Buildings And Improvements,182318000.0,177556000.0,187984000.0,188811000.0,
Land And Improvements,119685000.0,119685000.0,120206000.0,120778000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,397927000.0,388298000.0,569963000.0,1088529000.0,
Other Current Assets,189000.0,1402000.0,2188000.0,1747000.0,
Hedging Assets Current,196000.0,1340000.0,87840000.0,5439000.0,
Restricted Cash,33920000.0,24378000.0,21406000.0,13978000.0,
Prepaid Assets,22615000.0,19935000.0,12694000.0,18759000.0,
Inventory,271483000.0,298013000.0,291808000.0,715046000.0,
Inventories Adjustments Allowances,-36073000.0,-3850000.0,-3863000.0,-3842000.0,
Other Inventories,847000.0,1000.0,61000.0,309000.0,
Finished Goods,55858000.0,21069000.0,27979000.0,165062000.0,
Work In Process,71366000.0,56267000.0,38023000.0,192920000.0,
Raw Materials,179485000.0,224526000.0,229608000.0,360597000.0,
Other Receivables,2239000.0,1699000.0,6426000.0,,
Taxes Receivable,57025000.0,39700000.0,104554000.0,168118000.0,
Accounts Receivable,1736000.0,1746000.0,40547000.0,108995000.0,
Allowance For Doubtful Accounts Receivable,-85975000.0,-86666000.0,-54212000.0,-55578000.0,
Gross Accounts Receivable,87711000.0,88412000.0,94759000.0,164573000.0,
Cash Cash Equivalents And Short Term Investments,8524000.0,85000.0,2500000.0,56447000.0,
Other Short Term Investments,,,21309000.0,16332000.0,29433000.0
Cash And Cash Equivalents,8524000.0,85000.0,2500000.0,40115000.0,
Cash Equivalents,2138000.0,0.0,945000.0,11368000.0,
Cash Financial,6386000.0,85000.0,1555000.0,28747000.0,
