,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Change In Tax Payable,-23512000.0,-25027000.0,-9442000.0,11733000.0,
Change In Income Tax Payable,-23512000.0,-25027000.0,-9442000.0,11733000.0,
Change In Prepaid Assets,,,,-25611000.0,-59657000.0
Change In Inventory,371244000.0,645301000.0,-1004819000.0,-1626670000.0,
Change In Receivables,-1462375000.0,-941562000.0,-2835343000.0,-1782912000.0,
Changes In Account Receivables,180339000.0,259878000.0,-779239000.0,-956779000.0,
Other Non Cash Items,886011000.0,510588000.0,699917000.0,794954000.0,
Stock Based Compensation,,,,,10434000.0
Provisionand Write Offof Assets,568302000.0,888098000.0,683335000.0,159664000.0,
Asset Impairment Charge,,,,,0.0
Deferred Tax,1485617000.0,1060942000.0,341514000.0,281362000.0,
Deferred Income Tax,1485617000.0,1060942000.0,341514000.0,281362000.0,
Depreciation Amortization Depletion,1212733000.0,1154794000.0,1027323000.0,920915000.0,
Depreciation And Amortization,1212733000.0,1154794000.0,1027323000.0,920915000.0,
Amortization Cash Flow,,204656000.0,158069000.0,,
Amortization Of Intangibles,,204656000.0,158069000.0,,
Depreciation,1212733000.0,1154794000.0,1027323000.0,920915000.0,
Operating Gains Losses,-19943000.0,-165743000.0,-324427000.0,-159584000.0,
Pension And Employee Benefit Expense,,-2893000.0,1939000.0,-2393000.0,-15867000.0
Earnings Losses From Equity Investments,129675000.0,-11908000.0,-12181000.0,17634000.0,
Gain Loss On Investment Securities,57458000.0,38909000.0,9944000.0,9364000.0,
Gain Loss On Sale Of PPE,-207076000.0,-192744000.0,-322190000.0,-184189000.0,
Net Income From Continuing Operations,2525900000.0,2517753000.0,1538211000.0,818614000.0,
